Tiempo (h),Nivel_Total,Nivel_Agua,Nivel_Petroleo,Resid,Label_Escenario
10.53,74.68,64.93,56.34,27.49,1
10.55,74.73,67.4,55.18,28.76,1
10.57,74.63,69.8,55.62,25.7,1
10.58,74.71,63.05,56.24,26.82,1
10.6,74.58,65.46,55.42,27.78,1
10.62,74.71,67.95,56.09,28.72,1
10.63,74.73,70.41,56.18,24.9,1
10.65,74.54,60.42,55.6,25.64,1
10.67,74.7,62.93,56.3,26.54,1
10.68,74.59,65.36,55.2,27.8,1
10.7,74.63,67.82,55.78,28.65,1
10.72,74.69,70.29,56.38,24.59,1
10.73,74.69,61.03,54.97,25.79,1
10.75,74.72,63.51,55.55,27.18,1
10.77,74.61,65.9,55.97,28.07,1
10.78,74.38,68.27,56.28,28.38,1
10.8,74.45,69.36,55.46,26.58,1
10.82,74.75,64.92,56.29,27.5,1
10.83,74.61,67.33,55.2,28.52,1
10.85,74.76,69.83,55.89,25.79,1
10.87,74.78,62.89,56.45,26.61,1
10.88,74.67,65.31,54.57,27.87,1
10.9,74.68,67.75,55.11,28.57,1
10.92,74.62,70.19,55.59,25.04,1
10.93,74.61,61.41,56.13,26.24,1
10.95,74.61,63.85,56.0,26.84,1
10.97,74.56,66.31,56.49,28.17,1
10.98,74.44,68.72,54.4,27.54,1
11.0,74.59,67.53,55.09,28.4,1
11.02,74.67,70.02,55.71,25.33,1
11.03,74.83,62.17,56.42,26.51,1
11.05,74.63,64.55,54.59,27.29,1
11.07,74.6,67.0,55.1,28.41,1
11.08,74.45,69.4,55.49,26.56,1
11.1,74.48,64.67,56.06,27.43,1
11.12,74.56,67.15,56.38,28.46,1
11.13,74.66,69.63,55.06,26.12,1
11.15,74.6,63.69,55.54,27.02,1
11.17,74.77,66.2,56.25,27.86,1
11.18,74.53,68.59,55.27,27.81,1
11.2,74.71,68.07,55.99,28.66,1
11.22,74.51,70.1,56.32,25.14,1
11.23,74.57,61.81,55.29,26.43,1
11.25,74.66,64.27,55.91,27.11,1
11.27,74.62,66.73,56.42,28.32,1
11.28,74.69,69.2,54.88,26.81,1
11.3,74.46,65.42,55.18,27.89,1
11.32,74.54,67.88,55.8,28.82,1
11.33,74.71,70.38,56.51,24.95,1
11.35,74.57,60.56,54.29,25.73,1
11.37,74.46,62.98,54.72,26.75,1
11.38,74.67,65.5,55.47,27.88,1
11.4,74.76,67.96,56.09,28.9,1
11.42,74.6,70.36,56.01,24.74,1
11.43,74.6,60.71,56.49,25.71,1
11.45,74.56,63.16,54.49,26.87,1
11.47,74.72,65.65,55.18,27.82,1
11.48,74.66,68.09,55.66,28.73,1
11.5,74.67,70.07,56.21,25.25,1
11.52,74.61,61.89,55.61,26.28,1
11.53,74.76,64.39,56.3,27.08,1
11.55,74.57,66.81,55.12,28.43,1
11.57,74.55,69.24,55.64,26.78,1
11.58,74.56,65.33,56.18,27.74,1
11.6,74.63,67.8,55.87,28.75,1
11.62,74.62,70.24,56.4,25.2,1
11.63,74.61,61.18,54.87,25.95,1
11.65,74.66,63.65,55.46,26.84,1
11.67,74.65,66.12,55.99,27.96,1
11.68,74.61,68.56,56.49,27.86,1
11.7,74.69,68.16,54.6,28.25,1
11.72,74.72,69.82,55.17,25.8,1
11.73,74.76,62.94,55.75,26.59,1
11.75,74.57,65.35,56.1,27.92,1
11.77,74.56,67.78,56.11,28.49,1
11.78,74.65,70.28,56.19,25.06,1
11.8,74.59,61.0,55.68,25.97,1
11.82,74.54,63.44,56.17,26.91,1
11.83,74.57,65.9,55.87,28.03,1
11.85,74.62,68.36,56.46,28.09,1
11.87,74.73,69.01,54.75,26.98,1
11.88,74.65,66.26,55.21,28.13,1
11.9,74.65,68.71,55.75,27.66,1
11.92,74.56,67.48,56.2,28.61,1
11.93,74.67,69.96,55.82,25.49,1
11.95,74.59,62.34,56.28,26.3,1
11.97,74.61,64.81,55.41,27.67,1
11.98,74.45,67.2,55.78,28.57,1
12.0,74.46,69.64,56.33,26.03,1
