Tiempo (h),Nivel_Total,Nivel_Agua,Nivel_Petroleo,Resid,Label_Escenario
10.53,74.61,65.58,55.71,27.94,2
10.55,74.75,68.06,56.39,28.59,2
10.57,74.61,70.17,54.79,25.14,2
10.58,74.55,61.47,55.27,26.13,2
10.6,74.75,63.99,56.01,27.05,2
10.62,74.59,66.4,56.34,28.18,2
10.63,74.58,68.84,55.12,27.46,2
10.65,74.64,67.0,55.72,28.11,2
10.67,74.66,69.47,56.28,26.18,2
10.68,74.52,64.36,55.25,27.4,2
10.7,74.55,66.81,55.82,28.02,2
10.72,74.62,69.31,56.44,26.41,2
10.73,74.7,65.08,54.79,27.82,2
10.75,74.66,67.5,55.29,28.62,2
10.77,74.66,69.95,55.83,25.4,2
10.78,74.63,62.4,56.34,26.47,2
10.8,74.63,64.85,55.14,27.54,2
10.82,74.68,67.31,55.73,28.58,2
10.83,74.52,69.71,56.11,25.88,2
10.85,74.67,63.44,56.23,26.95,2
10.87,74.55,65.85,55.47,27.68,2
10.88,74.66,68.36,56.13,28.43,2
10.9,74.64,68.93,55.97,27.11,2
10.92,74.58,66.61,56.45,28.14,2
10.93,74.67,69.09,54.78,26.69,2
10.95,74.62,65.96,55.27,27.83,2
10.97,74.63,68.43,55.83,28.11,2
10.98,74.52,68.64,56.25,27.75,2
11.0,74.6,67.83,55.59,28.76,2
11.02,74.67,70.29,56.19,24.91,2
11.03,74.54,60.96,55.63,25.8,2
11.05,74.71,63.48,56.34,26.95,2
11.07,74.74,65.94,55.17,27.86,2
11.08,74.6,68.35,55.57,28.14,2
11.1,74.62,69.02,56.13,27.09,2
11.12,74.61,66.24,55.99,28.26,2
11.13,74.64,68.68,56.56,27.61,2
11.15,74.6,67.63,54.18,28.77,2
11.17,74.51,70.05,54.63,25.36,2
11.18,74.69,62.03,55.35,26.27,2
11.2,74.49,64.44,55.7,27.27,2
11.22,74.53,66.91,56.27,28.42,2
11.23,74.64,69.38,55.54,26.38,2
11.25,74.43,64.7,55.87,27.37,2
11.27,74.67,67.23,56.64,28.54,2
11.28,74.57,69.65,53.8,25.91,2
11.3,74.68,63.68,54.45,27.28,2
11.32,74.59,66.08,54.9,27.97,2
11.33,74.42,68.49,55.27,28.1,2
11.35,74.73,68.51,56.11,27.95,2
11.37,74.61,68.3,55.97,28.19,2
11.38,74.62,69.23,56.52,26.89,2
11.4,74.68,65.37,54.45,27.59,2
11.42,74.64,67.82,54.95,29.1,2
11.43,74.72,70.26,55.56,24.98,2
11.45,74.62,61.09,56.0,25.86,2
11.47,74.72,63.58,56.64,26.94,2
11.48,74.62,66.01,53.8,27.93,2
11.5,74.59,68.45,54.31,28.06,2
11.52,74.63,68.61,54.89,27.78,2
11.53,74.65,67.93,55.45,28.86,2
11.55,74.45,70.31,55.78,24.86,2
11.57,74.5,60.94,56.38,26.1,2
11.58,74.55,63.39,55.01,27.01,2
11.6,74.51,65.82,55.51,27.77,2
11.62,74.63,68.32,56.18,28.32,2
11.63,74.53,69.09,55.69,27.04,2
11.65,74.54,65.95,56.24,28.01,2
11.67,74.63,68.42,55.64,28.12,2
11.68,74.51,68.68,56.05,27.82,2
11.7,74.58,67.65,56.4,28.37,2
11.72,74.58,70.12,54.89,25.31,2
11.73,74.61,61.7,55.46,26.39,2
11.75,74.76,64.18,56.14,26.99,2
11.77,74.66,66.62,55.87,28.12,2
11.78,74.57,69.06,56.33,27.07,2
11.8,74.61,66.08,55.21,28.01,2
11.82,74.64,68.54,55.77,27.73,2
11.83,74.6,68.22,56.28,28.36,2
11.85,74.61,69.55,55.4,25.95,2
11.87,74.5,64.04,55.83,27.09,2
11.88,74.69,66.56,56.56,28.14,2
11.9,74.62,68.99,54.16,27.1,2
11.92,74.57,66.35,54.65,28.06,2
11.93,74.6,68.82,55.22,27.57,2
11.95,74.5,67.02,55.65,28.45,2
11.97,74.56,69.49,56.25,26.12,2
11.98,74.48,64.29,55.43,27.23,2
12.0,74.38,66.71,55.87,28.21,2
