Tiempo (h),Nivel_Total,Nivel_Agua,Nivel_Petroleo,Resid,Label_Escenario
10.53,74.67,68.36,54.5,28.13,1
10.55,74.49,68.92,54.87,27.29,1
10.57,74.71,66.71,55.62,28.42,1
10.58,74.74,69.16,56.19,26.76,1
10.6,74.53,65.6,55.54,27.7,1
10.62,74.73,68.12,56.28,28.28,1
10.63,74.62,69.95,55.29,25.68,1
10.65,74.77,62.43,55.97,26.35,1
10.67,74.68,64.87,56.42,27.51,1
10.68,74.71,67.33,54.83,28.31,1
10.7,74.56,69.75,55.23,25.81,1
10.72,74.47,63.2,55.68,26.76,1
10.73,74.63,65.71,56.38,27.92,1
10.75,74.72,68.18,55.06,28.52,1
10.77,74.53,69.65,55.41,26.04,1
10.78,74.62,63.66,56.04,27.17,1
10.8,74.58,66.09,56.33,28.04,1
10.82,74.6,68.54,55.2,27.75,1
10.83,74.74,68.28,55.88,28.41,1
10.85,74.51,69.22,56.19,26.63,1
10.87,74.63,65.46,55.87,27.68,1
10.88,74.68,67.93,56.47,28.65,1
10.9,74.55,70.35,54.46,24.78,1
10.92,74.7,60.8,55.15,25.85,1
10.93,74.66,63.24,55.65,26.83,1
10.95,74.61,65.68,56.14,27.89,1
10.97,74.65,68.13,56.0,28.58,1
10.98,74.67,69.92,56.56,25.72,1
11.0,74.63,62.5,54.19,26.68,1
11.02,74.61,64.93,54.7,27.87,1
11.03,74.51,67.32,55.14,28.42,1
11.05,74.72,69.84,55.88,25.74,1
11.07,74.55,62.8,56.25,26.56,1
11.08,74.65,65.29,55.61,28.1,1
11.1,74.77,67.74,56.26,28.57,1
11.12,74.6,70.15,55.3,25.07,1
11.13,74.51,61.56,55.75,26.26,1
11.15,74.65,64.04,56.43,27.14,1
11.17,74.53,66.46,54.65,28.03,1
11.18,74.7,68.98,55.36,27.2,1
11.2,74.66,66.38,55.86,28.2,1
11.22,74.59,68.81,56.33,27.44,1
11.23,74.68,67.13,55.26,28.59,1
11.25,74.77,69.59,55.89,26.22,1
11.27,74.65,63.84,56.3,27.05,1
11.28,74.63,66.29,55.28,27.88,1
11.3,74.58,68.74,55.78,27.3,1
11.32,74.65,67.44,56.39,28.59,1
11.33,74.56,69.87,54.84,25.72,1
11.35,74.57,62.72,55.39,26.68,1
11.37,74.49,65.14,55.84,27.53,1
11.38,74.53,67.62,56.43,28.51,1
11.4,74.6,70.1,54.83,25.37,1
11.42,74.55,61.75,55.32,26.04,1
11.43,74.78,64.29,56.09,27.37,1
11.45,74.59,66.68,55.97,28.17,1
11.47,74.57,69.13,56.5,26.77,1
11.48,74.57,65.8,54.47,27.93,1
11.5,74.77,68.31,55.21,28.09,1
11.52,74.59,69.13,55.58,26.97,1
11.53,74.7,65.81,56.23,27.99,1
11.55,74.53,68.2,55.41,28.3,1
11.57,74.48,69.63,55.91,26.07,1
11.58,74.58,63.74,56.55,26.95,1
11.6,74.58,66.21,54.27,27.95,1
11.62,74.57,68.66,54.8,27.92,1
11.63,74.68,67.74,55.44,28.68,1
11.65,74.43,70.12,55.73,25.13,1
11.67,74.59,61.75,56.43,26.11,1
11.68,74.62,64.23,54.8,27.19,1
11.7,74.61,66.68,55.32,28.27,1
11.72,74.69,69.15,55.95,26.84,1
11.73,74.71,65.71,56.5,27.8,1
11.75,74.47,68.1,54.24,28.37,1
11.77,74.47,70.06,54.78,25.34,1
11.78,74.6,61.98,55.46,26.16,1
11.8,74.65,64.47,56.05,27.51,1
11.82,74.64,66.9,56.32,28.31,1
11.83,74.74,69.38,55.31,26.31,1
11.85,74.62,64.73,55.74,27.36,1
11.87,74.51,67.16,56.17,28.48,1
11.88,74.63,69.65,55.96,26.16,1
11.9,74.74,63.65,56.61,26.91,1
11.92,74.4,66.01,53.68,28.02,1
11.93,74.72,68.55,54.53,27.83,1
11.95,74.63,68.16,54.98,28.45,1
11.97,74.63,69.79,55.52,25.69,1
11.98,74.49,63.03,55.93,26.76,1
12.0,74.5,65.49,56.48,27.89,1
