Tiempo (h),Nivel_Total,Nivel_Agua,Nivel_Petroleo,Resid,Label_Escenario
10.53,74.5,67.85,54.86,28.51,1
10.55,74.58,70.34,55.47,24.75,1
10.57,74.64,60.82,56.08,25.76,1
10.58,74.62,63.27,56.19,26.7,1
10.6,74.58,65.73,55.72,27.81,1
10.62,74.56,68.18,56.24,28.31,1
10.63,74.71,69.77,55.7,25.57,1
10.65,74.57,63.12,56.1,26.85,1
10.67,74.64,65.59,56.2,27.41,1
10.68,74.54,68.05,55.62,28.53,1
10.7,74.57,70.27,56.19,24.9,1
10.72,74.77,61.14,55.96,26.13,1
10.73,74.62,63.53,56.34,26.78,1
10.75,74.68,66.02,55.21,27.97,1
10.77,74.68,68.47,55.75,28.02,1
10.78,74.61,68.48,56.21,28.22,1
10.8,74.62,68.46,55.68,28.44,1
10.82,74.61,68.51,56.2,27.9,1
10.83,74.49,68.31,55.6,28.06,1
10.85,74.69,69.25,56.34,26.63,1
10.87,74.55,65.25,55.0,27.66,1
10.88,74.69,67.75,55.68,28.78,1
10.9,74.83,70.23,56.35,25.2,1
10.92,74.55,61.14,54.82,26.09,1
10.93,74.78,63.65,55.57,27.23,1
10.95,74.68,66.05,56.01,28.03,1
10.97,74.57,68.46,56.38,28.04,1
10.98,74.6,68.56,55.01,27.65,1
11.0,74.53,68.14,55.49,28.59,1
11.02,74.62,69.9,56.11,25.67,1
11.03,74.66,62.61,56.13,26.54,1
11.05,74.71,65.08,56.05,27.83,1
11.07,74.53,67.45,56.15,28.48,1
11.08,74.66,69.95,56.05,25.56,1
11.1,74.63,62.39,56.29,26.43,1
11.12,74.7,64.87,55.42,27.33,1
11.13,74.78,67.36,56.04,28.45,1
11.15,74.86,69.84,56.46,25.66,1
11.17,74.6,62.77,54.38,26.79,1
11.18,74.61,65.21,54.92,27.63,1
11.2,74.64,67.68,55.49,28.55,1
11.22,74.6,70.13,56.0,25.37,1
11.23,74.57,61.63,56.5,26.25,1
11.25,74.8,64.14,54.7,27.29,1
11.27,74.59,66.52,55.03,27.99,1
11.28,74.41,68.93,55.4,27.16,1
11.3,74.63,66.69,56.16,28.28,1
11.32,74.6,69.13,55.84,26.9,1
11.33,74.67,65.8,56.45,28.03,1
11.35,74.7,68.25,54.72,28.44,1
11.37,74.68,69.41,55.23,26.49,1
11.38,74.52,64.57,55.61,27.42,1
11.4,74.64,67.06,56.27,28.53,1
11.42,74.66,69.5,55.44,26.24,1
11.43,74.5,64.21,55.81,27.21,1
11.45,74.58,66.69,56.44,28.48,1
11.47,74.51,69.1,54.64,26.94,1
11.48,74.48,65.9,55.16,27.89,1
11.5,74.5,68.37,55.72,28.02,1
11.52,74.7,69.0,56.46,27.12,1
11.53,74.62,66.29,54.55,28.28,1
11.55,74.64,68.73,55.12,27.66,1
11.57,74.69,67.45,55.71,28.59,1
11.58,74.51,69.84,56.06,25.65,1
11.6,74.55,62.87,56.33,26.84,1
11.62,74.73,65.36,55.36,27.77,1
11.63,74.62,67.77,55.78,28.65,1
11.65,74.46,70.18,56.16,25.03,1
11.67,74.59,61.5,56.02,26.17,1
11.68,74.48,63.91,56.34,27.23,1
11.7,74.67,66.41,55.33,28.0,1
11.72,74.51,68.83,55.71,27.56,1
11.73,74.68,67.06,56.41,28.42,1
11.75,74.57,69.48,54.74,26.13,1
11.77,74.46,64.32,55.17,27.43,1
11.78,74.63,66.81,55.88,28.08,1
11.8,74.53,69.25,56.32,26.93,1
11.82,74.67,65.31,55.36,27.75,1
11.83,74.61,67.74,55.84,28.51,1
11.85,74.61,70.21,56.37,25.04,1
11.87,74.69,61.35,55.1,26.31,1
11.88,74.84,63.82,55.78,27.09,1
11.9,74.64,66.21,56.13,28.06,1
11.92,74.58,68.64,55.94,27.77,1
11.93,74.77,67.86,56.66,28.8,1
11.95,74.73,70.3,53.78,25.11,1
11.97,74.58,60.88,54.16,25.98,1
11.98,74.47,63.29,54.58,26.75,1
12.0,74.59,65.79,55.25,27.92,1
