Tiempo (h),Nivel_Total,Nivel_Agua,Nivel_Petroleo,Resid,Label_Escenario
10.53,74.72,62.19,56.83,12.01,0
10.55,74.61,67.81,53.7,12.86,0
10.57,74.68,73.56,55.03,8.91,0
10.58,74.67,50.75,56.28,9.87,0
10.6,74.77,56.52,56.21,10.94,0
10.62,74.62,62.16,56.22,11.9,0
10.63,74.56,67.86,56.3,12.83,0
10.65,74.67,73.63,56.13,8.81,0
10.67,74.62,50.49,56.68,9.88,0
10.68,74.78,56.23,54.6,10.85,0
10.7,74.56,61.88,55.65,11.87,0
10.72,74.64,67.61,56.98,12.9,0
10.73,74.68,73.31,53.24,9.13,0
10.75,74.66,51.76,54.47,10.14,0
10.77,74.62,57.42,55.68,11.03,0
10.78,74.66,63.17,56.98,12.12,0
10.8,74.57,68.83,53.12,12.36,0
10.82,74.59,70.28,54.4,11.27,0
10.83,74.79,64.36,55.85,12.2,0
10.85,74.47,70.02,56.79,11.41,0
10.87,74.57,65.43,54.11,12.4,0
10.88,74.6,71.2,55.41,10.59,0
10.9,74.57,60.5,56.63,11.51,0
10.92,74.62,66.29,54.72,12.69,0
10.93,74.54,71.94,55.89,10.11,0
10.95,74.67,57.46,57.27,11.17,0
10.97,74.59,63.1,51.93,12.03,0
10.98,74.75,68.88,53.35,12.26,0
11.0,74.7,70.07,54.56,11.52,0
11.02,74.62,65.09,55.72,12.43,0
11.03,74.62,70.8,56.97,10.9,0
11.05,74.48,62.11,53.11,11.9,0
11.07,74.5,67.83,54.39,12.9,0
11.08,74.56,73.56,55.71,8.86,0
11.1,74.56,50.79,56.97,9.84,0
11.12,74.53,56.54,53.24,10.96,0
11.13,74.55,62.24,54.51,11.87,0
11.15,74.65,68.0,55.87,12.95,0
11.17,74.57,73.68,57.05,8.8,0
11.18,74.62,50.29,52.97,9.81,0
11.2,74.66,56.02,54.27,10.83,0
11.22,74.54,61.7,55.41,11.85,0
11.23,74.61,67.41,56.73,12.74,0
11.25,74.65,73.18,54.29,9.12,0
11.27,74.59,52.34,55.5,10.22,0
11.28,74.43,57.99,56.59,11.23,0
11.3,74.67,63.75,55.05,12.07,0
11.32,74.53,69.47,56.18,11.77,0
11.33,74.66,67.73,56.65,12.99,0
11.35,74.5,73.34,54.41,9.15,0
11.37,74.57,51.63,55.72,10.01,0
11.38,74.64,57.39,57.05,11.06,0
11.4,74.56,63.09,52.85,12.07,0
11.42,74.69,68.84,54.24,12.18,0
11.43,74.56,70.27,55.37,11.26,0
11.45,74.64,64.38,56.71,12.36,0
11.47,74.49,70.01,54.18,11.45,0
11.48,74.67,65.48,55.62,12.53,0
11.5,74.53,71.13,56.73,10.59,0
11.52,74.62,60.86,54.33,11.75,0
11.53,74.72,66.57,55.68,12.7,0
11.55,74.67,72.25,56.88,9.78,0
11.57,74.46,56.15,53.43,10.94,0
11.58,74.71,61.89,54.93,11.81,0
11.6,74.5,67.56,55.98,12.9,0
11.62,74.61,73.28,57.34,9.08,0
11.63,74.51,51.9,51.63,10.04,0
11.65,74.62,57.69,53.01,11.13,0
11.67,74.67,63.41,54.31,12.02,0
11.68,74.61,69.16,55.52,11.95,0
11.7,74.5,68.96,56.68,12.17,0
11.72,74.6,69.81,54.56,11.51,0
11.73,74.69,66.32,55.92,12.64,0
11.75,74.48,71.96,56.96,10.05,0
11.77,74.7,57.44,53.52,11.02,0
11.78,74.59,63.15,54.67,12.03,0
11.8,74.53,68.87,55.87,12.31,0
11.82,74.57,70.12,57.17,11.37,0
11.83,74.55,64.97,52.41,12.38,0
11.85,74.55,70.69,53.67,10.92,0
11.87,74.63,62.66,55.01,12.03,0
11.88,74.59,68.35,56.23,12.77,0
11.9,74.56,72.21,56.26,9.88,0
11.92,74.65,56.36,56.27,10.83,0
11.93,74.53,62.07,56.03,11.93,0
11.95,74.62,67.78,57.22,12.86,0
11.97,74.79,73.56,52.39,8.84,0
11.98,74.44,50.69,53.3,9.91,0
12.0,74.66,56.46,54.78,10.86,0
