Tiempo (h),Nivel_Total,Nivel_Agua,Nivel_Petroleo,Resid,Label_Escenario
10.53,74.71,72.38,55.68,9.79,0
10.55,74.76,55.62,56.99,10.74,0
10.57,74.66,61.31,53.06,11.77,0
10.58,74.58,66.99,54.24,12.77,0
10.6,74.59,72.69,55.5,9.56,0
10.62,74.67,54.36,56.84,10.5,0
10.63,74.61,60.07,53.73,11.58,0
10.65,74.57,65.75,54.93,12.58,0
10.67,74.46,71.4,56.08,10.41,0
10.68,74.69,59.78,57.16,11.55,0
10.7,74.71,65.47,52.49,12.5,0
10.72,74.64,71.15,53.66,10.68,0
10.73,74.57,60.67,54.86,11.6,0
10.75,74.56,66.4,56.1,12.68,0
10.77,74.52,72.08,56.81,9.99,0
10.78,74.6,56.89,53.99,10.96,0
10.8,74.72,62.65,55.37,11.92,0
10.82,74.62,68.37,56.53,12.6,0
10.83,74.76,72.25,55.21,9.92,0
10.85,74.72,56.1,56.42,10.86,0
10.87,74.63,61.77,55.43,11.85,0
10.88,74.62,67.47,56.67,12.78,0
10.9,74.56,73.19,54.44,9.17,0
10.92,74.58,52.3,55.72,10.24,0
10.93,74.58,57.97,56.96,11.24,0
10.95,74.74,63.7,53.45,12.18,0
10.97,74.65,69.37,54.62,11.89,0
10.98,74.43,68.02,55.66,12.99,0
11.0,74.68,73.67,57.16,8.83,0
11.02,74.54,50.25,52.32,9.74,0
11.03,74.74,56.07,53.79,10.83,0
11.05,74.5,61.71,54.81,11.84,0
11.07,74.62,67.45,56.18,12.8,0
11.08,74.58,73.17,56.48,9.16,0
11.1,74.48,52.35,55.18,10.23,0
11.12,74.66,58.1,56.61,11.26,0
11.13,74.57,63.74,54.64,12.16,0
11.15,74.76,69.52,56.09,11.79,0
11.17,74.59,67.4,56.71,12.79,0
11.18,74.61,73.13,54.35,9.14,0
11.2,74.7,52.61,55.71,10.25,0
11.22,74.62,58.29,56.89,11.21,0
11.23,74.76,64.05,53.72,12.24,0
11.25,74.58,69.69,54.79,11.68,0
11.27,74.41,66.7,55.88,12.74,0
11.28,74.66,72.47,57.38,9.73,0
11.3,74.55,55.2,51.44,10.67,0
11.32,74.58,60.93,52.73,11.67,0
11.33,74.62,66.67,54.04,12.7,0
11.35,74.56,72.35,55.23,9.81,0
11.37,74.53,55.72,56.45,10.79,0
11.38,74.54,61.43,55.41,11.8,0
11.4,74.67,67.17,56.8,12.87,0
11.42,74.63,72.83,53.9,9.46,0
11.43,74.48,53.7,55.0,10.45,0
11.45,74.66,59.45,56.43,11.46,0
11.47,74.54,65.11,55.37,12.47,0
11.48,74.48,70.78,56.55,10.94,0
11.5,74.54,62.24,55.05,11.88,0
11.52,74.52,67.97,56.29,12.93,0
11.53,74.67,73.73,56.21,8.74,0
11.55,74.47,50.02,56.2,9.81,0
11.57,74.67,55.77,56.62,10.84,0
11.58,74.64,61.44,54.66,11.77,0
11.6,74.6,67.14,55.87,12.73,0
11.62,74.62,72.89,57.16,9.38,0
11.63,74.75,53.56,52.59,10.24,0
11.65,74.51,59.3,53.63,11.32,0
11.67,74.64,65.1,55.03,12.38,0
11.68,74.64,70.83,56.29,10.88,0
11.7,74.57,62.0,55.99,11.87,0
11.72,74.63,67.73,57.31,12.88,0
11.73,74.64,73.44,51.85,8.99,0
11.75,74.65,51.26,53.12,9.95,0
11.77,74.42,56.93,54.15,10.94,0
11.78,74.7,62.76,55.69,11.85,0
11.8,74.61,68.52,56.88,12.59,0
11.82,74.68,71.57,53.69,10.38,0
11.83,74.66,58.95,54.92,11.37,0
11.85,74.64,64.63,56.16,12.24,0
11.87,74.56,70.37,56.52,11.12,0
11.88,74.59,63.98,55.15,12.12,0
11.9,74.74,69.8,56.57,11.68,0
11.92,74.58,66.2,54.74,12.55,0
11.93,74.62,71.95,56.04,10.09,0
11.95,74.62,57.39,57.09,10.98,0
11.97,74.67,63.16,52.81,12.05,0
11.98,74.62,68.87,54.03,12.23,0
12.0,74.6,70.15,55.27,11.43,0
