Tiempo (h),Nivel_Total,Nivel_Agua,Nivel_Petroleo,Resid,Label_Escenario
10.53,74.59,66.41,52.87,12.6,1
10.55,74.68,72.18,54.22,9.89,1
10.57,74.57,56.42,55.37,10.86,1
10.58,74.53,62.15,56.59,11.91,1
10.6,74.8,67.94,55.09,12.98,1
10.62,74.63,73.56,56.17,8.87,1
10.63,74.53,50.76,56.46,9.88,1
10.65,74.59,56.51,55.42,10.86,1
10.67,74.68,62.28,56.78,11.94,1
10.68,74.56,67.95,53.91,12.93,1
10.7,74.75,73.71,55.36,8.78,1
10.72,74.77,50.15,56.64,9.81,1
10.73,74.54,55.78,54.38,10.77,1
10.75,74.68,61.55,55.78,11.75,1
10.77,74.63,67.27,56.99,12.77,1
10.78,74.76,73.03,53.3,9.29,1
10.8,74.65,52.91,54.45,10.18,1
10.82,74.62,58.67,55.69,11.14,1
10.83,74.67,64.49,57.02,12.37,1
10.85,74.7,70.17,53.06,11.42,1
10.87,74.66,64.71,54.27,12.32,1
10.88,74.59,70.41,55.46,11.21,1
10.9,74.57,63.74,56.69,12.14,1
10.92,74.51,69.46,54.35,11.98,1
10.93,74.64,67.66,55.73,12.79,1
10.95,74.66,73.42,57.01,9.05,1
10.97,74.64,51.29,53.06,9.96,1
10.98,74.64,57.03,54.32,10.92,1
11.0,74.7,62.81,55.65,12.02,1
11.02,74.59,68.48,56.8,12.63,1
11.03,74.55,71.7,53.91,10.27,1
11.05,74.57,58.43,55.18,11.29,1
11.07,74.73,64.17,56.59,12.24,1
11.08,74.66,69.86,54.75,11.54,1
11.1,74.58,66.03,55.94,12.54,1
11.12,74.44,71.72,57.05,10.29,1
11.13,74.74,58.42,53.22,11.12,1
11.15,74.63,64.17,54.39,12.24,1
11.17,74.75,69.92,55.76,11.57,1
11.18,74.68,65.74,56.94,12.62,1
11.2,74.69,71.41,53.38,10.4,1
11.22,74.54,59.62,54.49,11.54,1
11.23,74.54,65.29,55.74,12.37,1
11.25,74.63,71.07,57.1,10.68,1
11.27,74.78,61.1,52.86,11.73,1
11.28,74.66,66.76,54.0,12.59,1
11.3,74.59,72.51,55.2,9.73,1
11.32,74.43,55.0,56.29,10.73,1
11.33,74.63,60.73,56.24,11.71,1
11.35,74.58,66.4,56.21,12.59,1
11.37,74.61,72.15,56.43,9.94,1
11.38,74.58,56.55,55.45,11.01,1
11.4,74.5,62.19,56.62,11.9,1
11.42,74.54,67.93,54.73,12.85,1
11.43,74.63,73.7,56.08,8.79,1
11.45,74.5,50.15,56.81,9.73,1
11.47,74.58,55.93,54.0,10.75,1
11.48,74.41,61.63,55.09,11.81,1
11.5,74.5,67.37,56.44,12.82,1
11.52,74.78,73.17,55.72,9.07,1
11.53,74.7,52.42,56.91,10.18,1
11.55,74.69,58.14,53.5,11.2,1
11.57,74.55,63.81,54.61,12.1,1
11.58,74.52,69.56,55.85,11.83,1
11.6,74.58,67.28,57.17,12.78,1
11.62,74.61,73.01,52.45,9.35,1
11.63,74.88,53.07,53.97,10.24,1
11.65,74.58,58.73,54.94,11.35,1
11.67,74.61,64.43,56.21,12.32,1
11.68,74.74,70.17,56.52,11.38,1
11.7,74.53,64.67,54.9,12.4,1
11.72,74.8,70.43,56.42,11.1,1
11.73,74.74,63.7,55.47,12.15,1
11.75,74.53,69.36,56.52,11.98,1
11.77,74.61,68.1,55.18,12.83,1
11.78,74.55,73.29,56.38,9.08,1
11.8,74.54,51.88,55.68,10.08,1
11.82,74.65,57.64,57.05,11.03,1
11.83,74.61,63.39,52.89,12.04,1
11.85,74.58,69.14,54.13,12.09,1
11.87,74.72,69.05,55.53,12.14,1
11.88,74.68,69.37,56.75,11.92,1
11.9,74.61,68.05,54.09,12.77,1
11.92,74.65,73.57,55.4,8.82,1
11.93,74.55,50.74,56.57,9.85,1
11.95,74.77,56.56,55.13,10.97,1
11.97,74.77,62.23,56.38,11.88,1
11.98,74.52,67.89,55.44,12.87,1
12.0,74.57,73.63,56.75,8.84,1
