Tiempo (h),Nivel_Total,Nivel_Agua,Nivel_Petroleo,Resid,Label_Escenario
10.53,74.69,70.29,54.76,24.91,0
10.55,74.62,60.97,55.23,25.92,0
10.57,74.81,63.48,55.95,26.77,0
10.58,74.64,65.9,56.33,28.04,0
10.6,74.64,68.34,55.17,28.24,0
10.62,74.68,69.06,55.75,27.06,0
10.63,74.48,66.0,56.09,27.66,0
10.65,74.66,68.54,56.35,28.08,0
10.67,74.68,68.21,55.11,28.69,0
10.68,74.65,69.55,55.61,26.24,0
10.7,74.65,64.04,56.15,27.47,0
10.72,74.53,66.43,55.8,28.24,0
10.73,74.54,68.88,56.34,27.17,0
10.75,74.65,66.86,55.26,28.39,0
10.77,74.59,69.29,55.73,26.7,0
10.78,74.71,65.15,56.39,27.66,0
10.8,74.57,67.56,54.78,28.86,0
10.82,74.51,69.97,55.27,25.26,0
10.83,74.7,62.4,56.0,26.37,0
10.85,74.52,64.81,56.36,27.39,0
10.87,74.79,67.35,55.32,28.27,0
10.88,74.61,69.76,55.68,25.91,0
10.9,74.63,63.19,56.25,26.65,0
10.92,74.6,65.65,55.47,28.02,0
10.93,74.57,68.07,55.98,28.81,0
10.95,74.73,70.2,56.68,25.22,0
10.97,74.78,61.37,53.77,26.19,0
10.98,74.66,63.77,54.19,26.77,0
11.0,74.67,66.25,54.75,28.16,0
11.02,74.58,68.67,55.2,27.71,0
11.03,74.73,67.72,55.88,28.64,0
11.05,74.76,70.18,56.45,25.22,0
11.07,74.54,61.38,54.47,26.18,0
11.08,74.5,63.81,54.95,27.12,0
11.1,74.58,66.28,55.57,28.46,0
11.12,74.56,68.69,56.09,27.5,0
11.13,74.66,67.65,56.27,28.6,0
11.15,74.52,70.06,55.29,25.35,0
11.17,74.72,62.0,56.03,26.26,0
11.18,74.6,64.42,56.29,26.99,0
11.2,74.59,66.9,55.33,28.31,0
11.22,74.64,69.37,55.93,26.51,0
11.23,74.64,64.79,56.47,27.42,0
11.25,74.55,67.22,54.51,28.76,0
11.27,74.63,69.68,55.13,26.12,0
11.28,74.69,63.51,55.72,27.03,0
11.3,74.66,65.95,56.22,28.1,0
11.32,74.59,68.36,55.56,28.02,0
11.33,74.65,69.0,56.16,26.98,0
11.35,74.56,66.31,55.8,28.04,0
11.37,74.61,68.78,56.39,27.36,0
11.38,74.56,67.22,54.87,28.31,0
11.4,74.51,69.68,55.37,26.0,0
11.42,74.67,63.55,56.06,26.92,0
11.43,74.59,65.99,56.22,28.04,0
11.45,74.61,68.44,55.65,27.9,0
11.47,74.75,68.69,56.34,27.81,0
11.48,74.56,67.52,54.93,28.37,0
11.5,74.84,70.08,55.76,25.36,0
11.52,74.56,61.77,56.02,26.3,0
11.53,74.6,64.23,56.5,27.25,0
11.55,74.49,66.65,54.36,28.33,0
11.57,74.51,69.1,54.91,26.98,0
11.58,74.48,65.9,55.42,27.87,0
11.6,74.56,68.38,56.04,28.24,0
11.62,74.59,68.88,56.4,27.46,0
11.63,74.57,66.8,54.87,28.36,0
11.65,74.65,69.27,55.49,26.78,0
11.67,74.61,65.18,55.98,27.53,0
11.68,74.61,67.64,56.53,28.77,0
11.7,74.46,70.04,54.2,25.25,0
11.72,74.61,62.08,54.89,26.48,0
11.73,74.63,64.53,55.44,27.57,0
11.75,74.6,66.95,55.95,28.53,0
11.77,74.52,69.37,56.41,26.66,0
11.78,74.54,64.78,54.86,27.4,0
11.8,74.62,67.26,55.48,28.62,0
11.82,74.7,69.72,56.09,25.96,0
11.83,74.61,63.32,56.08,26.87,0
11.85,74.59,65.77,56.19,27.71,0
11.87,74.63,68.25,55.8,28.43,0
11.88,74.43,69.35,56.14,26.22,0
11.9,74.31,64.87,55.85,27.65,0
11.92,74.74,67.44,56.81,28.43,0
11.93,74.61,69.86,53.07,25.8,0
11.95,74.63,62.77,53.62,26.69,0
11.97,74.5,65.18,54.03,27.41,0
11.98,74.54,67.66,54.62,28.62,0
12.0,74.63,70.14,55.25,25.36,0
