Tiempo (h),Nivel_Total,Nivel_Agua,Nivel_Petroleo,Resid,Label_Escenario
10.53,74.76,64.91,54.62,12.5,2
10.55,74.6,70.51,55.71,11.13,2
10.57,74.67,63.36,57.03,12.05,2
10.58,74.45,69.04,52.79,12.29,2
10.6,74.69,69.43,54.27,11.91,2
10.62,74.74,67.81,55.58,12.88,2
10.63,74.54,73.47,56.64,8.94,2
10.65,74.62,51.17,54.69,10.09,2
10.67,74.62,56.82,55.94,11.02,2
10.68,74.65,62.51,57.22,11.9,2
10.7,74.67,68.26,52.25,12.73,2
10.72,74.63,72.63,53.46,9.59,2
10.73,74.74,54.62,54.83,10.52,2
10.75,74.74,60.36,56.09,11.57,2
10.77,74.51,66.01,56.65,12.61,2
10.78,74.67,71.76,54.74,10.22,2
10.8,74.6,58.15,55.92,11.15,2
10.82,74.57,63.89,57.16,12.11,2
10.83,74.65,69.67,52.56,11.68,2
10.85,74.49,66.79,53.66,12.63,2
10.87,74.7,72.61,55.13,9.58,2
10.88,74.77,54.7,56.45,10.6,2
10.9,74.61,60.35,55.25,11.61,2
10.92,74.53,66.02,56.42,12.52,2
10.93,74.73,71.83,55.73,10.08,2
10.95,74.59,57.9,56.85,11.24,2
10.97,74.51,63.54,53.66,12.09,2
10.98,74.51,69.29,54.93,12.05,2
11.0,74.61,68.38,56.27,12.49,2
11.02,74.54,72.21,56.1,9.92,2
11.03,74.49,56.29,56.79,10.93,2
11.05,74.59,62.0,54.08,11.84,2
11.07,74.66,67.75,55.41,12.86,2
11.08,74.63,73.47,56.64,8.95,2
11.1,74.61,51.13,54.6,9.95,2
11.12,74.7,56.89,55.95,10.83,2
11.13,74.66,62.67,57.18,11.9,2
11.15,74.57,68.4,52.31,12.56,2
11.17,74.72,72.15,53.72,9.95,2
11.18,74.5,56.49,54.76,10.88,2
11.2,74.6,62.26,56.12,11.93,2
11.22,74.73,68.0,56.89,12.91,2
11.23,74.59,73.68,53.44,8.77,2
11.25,74.7,50.33,54.82,9.74,2
11.27,74.7,56.1,56.09,10.86,2
11.28,74.69,61.8,56.87,11.82,2
11.3,74.5,67.45,53.47,12.82,2
11.32,74.59,73.2,54.82,9.17,2
11.33,74.56,52.23,56.05,10.13,2
11.35,74.76,58.02,57.25,11.08,2
11.37,74.72,63.77,52.06,12.22,2
11.38,74.43,69.38,53.03,11.94,2
11.4,74.45,68.02,54.31,12.92,2
11.42,74.83,73.74,55.94,8.79,2
11.43,74.68,49.94,57.05,9.79,2
11.45,74.65,55.63,52.88,10.76,2
11.47,74.6,61.32,54.09,11.66,2
11.48,74.78,67.15,55.54,12.79,2
11.5,74.55,72.77,56.56,9.55,2
11.52,74.62,53.99,55.01,10.45,2
11.53,74.63,59.72,56.27,11.51,2
11.55,74.51,65.38,56.02,12.58,2
11.57,74.49,71.03,57.14,10.74,2
11.58,74.67,61.26,52.74,11.77,2
11.6,74.59,66.93,53.9,12.79,2
11.62,74.63,72.63,55.2,9.51,2
11.63,74.69,54.65,56.52,10.6,2
11.65,74.45,60.28,54.87,11.56,2
11.67,74.69,66.08,56.37,12.51,2
11.68,74.62,71.8,55.67,10.16,2
11.7,74.53,58.01,56.84,11.2,2
11.72,74.7,63.76,53.95,12.23,2
11.73,74.49,69.38,54.99,11.86,2
11.75,74.7,68.12,56.47,12.82,2
11.77,74.61,73.2,55.23,9.21,2
11.78,74.68,52.23,56.55,10.12,2
11.8,74.58,57.94,54.89,11.15,2
11.82,74.56,63.65,56.13,12.17,2
11.83,74.64,69.38,56.79,11.87,2
11.85,74.59,68.04,53.95,12.92,2
11.87,74.5,73.5,55.12,8.96,2
11.88,74.63,51.04,56.51,9.96,2
11.9,74.7,56.77,55.22,10.97,2
11.92,74.44,62.4,56.21,11.91,2
11.93,74.57,68.17,56.53,12.73,2
11.95,74.57,73.05,55.07,9.27,2
11.97,74.7,52.9,56.46,10.35,2
11.98,74.61,58.54,55.25,11.21,2
12.0,74.67,64.31,56.58,12.36,2
