Tiempo (h),Nivel_Total,Nivel_Agua,Nivel_Petroleo,Resid,Label_Escenario
10.53,74.66,64.36,54.56,27.4,0
10.55,74.69,66.81,55.13,28.35,0
10.57,74.53,69.21,55.52,26.87,0
10.58,74.74,65.51,56.26,27.73,0
10.6,74.52,67.9,55.25,28.93,0
10.62,74.64,70.37,55.9,24.53,0
10.63,74.51,60.65,56.32,25.77,0
10.65,74.58,63.13,55.29,26.75,0
10.67,74.56,65.58,55.81,27.85,0
10.68,74.69,68.07,56.48,28.55,0
10.7,74.7,70.17,54.57,25.23,0
10.72,74.7,61.48,55.1,26.03,0
10.73,74.78,63.97,55.72,27.03,0
10.75,74.66,66.39,56.15,28.15,0
10.77,74.71,68.85,55.96,27.2,0
10.78,74.68,66.95,56.48,28.33,0
10.8,74.59,69.38,54.47,26.48,0
10.82,74.68,64.78,55.09,27.5,0
10.83,74.55,67.19,55.5,28.37,0
10.85,74.65,69.68,56.14,25.9,0
10.87,74.62,63.51,55.94,27.2,0
10.88,74.69,65.96,56.54,28.04,0
10.9,74.58,68.37,54.2,28.24,0
10.92,74.55,68.9,54.7,27.24,0
10.93,74.68,66.78,55.37,28.37,0
10.95,74.61,69.2,55.84,26.72,0
10.97,74.66,65.52,56.43,27.9,0
10.98,74.61,67.94,54.71,28.68,0
11.0,74.68,70.42,55.33,24.61,0
11.02,74.64,60.46,55.83,25.74,0
11.03,74.63,62.9,56.35,26.64,0
11.05,74.59,65.35,55.06,27.42,0
11.07,74.74,67.87,55.76,28.68,0
11.08,74.57,70.28,56.13,25.25,0
11.1,74.76,61.06,56.18,26.15,0
11.12,74.75,63.49,55.78,27.11,0
11.13,74.58,65.87,56.15,27.96,0
11.15,74.69,68.35,56.03,27.79,0
11.17,74.67,69.04,56.41,26.87,0
11.18,74.71,66.19,54.88,28.06,0
11.2,74.71,68.63,55.42,27.72,0
11.22,74.67,67.84,55.92,28.59,0
11.23,74.77,70.33,56.56,24.79,0
11.25,74.57,60.78,54.02,25.93,0
11.27,74.6,63.23,54.6,26.85,0
11.28,74.58,65.68,55.12,27.87,0
11.3,74.59,68.13,55.67,28.72,0
11.32,74.6,69.9,56.21,25.53,0
11.33,74.64,62.63,55.71,26.65,0
11.35,74.64,65.07,56.25,27.59,0
11.37,74.72,67.55,55.58,28.5,0
11.38,74.76,70.02,56.17,25.5,0
11.4,74.53,62.03,55.6,26.32,0
11.42,74.62,64.51,56.23,27.3,0
11.43,74.64,66.97,55.61,28.28,0
11.45,74.6,69.42,56.12,26.33,0
11.47,74.49,64.56,55.93,27.47,0
11.48,74.59,67.04,56.57,28.49,0
11.5,74.61,69.49,54.2,26.33,0
11.52,74.67,64.31,54.8,27.23,0
11.53,74.72,66.78,55.39,28.28,0
11.55,74.59,69.19,55.8,26.74,0
11.57,74.71,65.58,56.46,27.81,0
11.58,74.49,67.97,54.42,28.73,0
11.6,74.53,70.43,55.0,24.79,0
11.62,74.68,60.46,55.69,25.84,0
11.63,74.63,62.88,56.17,26.65,0
11.65,74.63,65.34,55.84,27.53,0
11.67,74.42,67.74,56.18,28.69,0
11.68,74.6,70.25,55.97,25.01,0
11.7,74.62,61.17,56.53,26.05,0
11.72,74.65,63.62,54.38,27.01,0
11.73,74.69,66.08,54.96,27.89,0
11.75,74.54,68.5,55.35,28.03,0
11.77,74.7,68.43,56.05,28.01,0
11.78,74.73,68.69,56.37,27.57,0
11.8,74.73,67.6,55.01,28.65,0
11.82,74.69,70.04,55.5,25.3,0
11.83,74.59,62.0,55.94,26.3,0
11.85,74.54,64.44,56.44,27.36,0
11.87,74.68,66.93,54.86,28.23,0
11.88,74.59,69.37,55.31,26.57,0
11.9,74.66,64.8,55.91,27.53,0
11.92,74.59,67.23,56.39,28.61,0
11.93,74.55,69.66,54.88,26.22,0
11.95,74.68,63.61,55.55,27.04,0
11.97,74.52,66.01,55.92,27.96,0
11.98,74.56,68.48,56.5,27.97,0
12.0,74.55,68.46,54.47,28.13,0
