Tiempo (h),Nivel_Total,Nivel_Agua,Nivel_Petroleo,Resid,Label_Escenario
10.53,74.63,67.46,55.53,12.83,1
10.55,74.68,73.19,56.84,9.23,1
10.57,74.62,52.22,53.71,10.14,1
10.58,74.58,57.94,54.94,11.19,1
10.6,74.53,63.62,56.15,12.25,1
10.62,74.71,69.34,56.8,11.98,1
10.63,74.7,68.17,53.94,12.82,1
10.65,74.71,73.0,55.21,9.32,1
10.67,74.59,53.02,56.34,10.29,1
10.68,74.69,58.77,55.95,11.32,1
10.7,74.67,64.47,57.19,12.27,1
10.72,74.64,70.19,52.32,11.28,1
10.73,74.59,64.69,53.53,12.29,1
10.75,74.74,70.48,54.95,11.07,1
10.77,74.73,63.5,56.2,12.14,1
10.78,74.5,69.14,56.2,12.13,1
10.8,74.7,69.05,56.62,12.07,1
10.82,74.53,69.37,54.54,11.93,1
10.83,74.62,68.09,55.89,12.9,1
10.85,74.7,73.35,57.22,9.08,1
10.87,74.66,51.59,52.17,10.01,1
10.88,74.48,57.27,53.26,11.03,1
10.9,74.59,63.03,54.63,12.04,1
10.92,74.46,68.71,55.76,12.45,1
10.93,74.71,70.84,57.26,10.86,1
10.95,74.63,61.97,51.98,11.86,1
10.97,74.71,67.71,53.32,12.83,1
10.98,74.7,73.43,54.56,8.96,1
11.0,74.57,51.28,55.69,10.0,1
11.02,74.67,57.02,57.05,10.9,1
11.03,74.7,62.81,52.97,11.97,1
11.05,74.67,68.53,54.2,12.51,1
11.07,74.71,71.56,55.51,10.35,1
11.08,74.66,58.99,56.71,11.16,1
11.1,74.47,64.75,54.16,12.38,1
11.12,74.65,70.5,55.58,11.15,1
11.13,74.53,63.34,56.73,12.21,1
11.15,74.6,69.02,54.3,12.16,1
11.17,74.66,69.53,55.62,11.73,1
11.18,74.59,67.43,56.81,12.88,1
11.2,74.67,73.14,53.98,9.19,1
11.22,74.52,52.45,55.09,10.21,1
11.23,74.51,58.16,56.34,11.15,1
11.25,74.55,63.92,55.9,12.22,1
11.27,74.61,69.65,57.22,11.77,1
11.28,74.64,66.89,52.25,12.78,1
11.3,74.6,72.56,53.45,9.61,1
11.32,74.56,54.89,54.68,10.59,1
11.33,74.6,60.64,55.97,11.59,1
11.35,74.59,66.38,57.23,12.6,1
11.37,74.65,72.13,52.24,9.91,1
11.38,74.67,56.68,53.53,10.89,1
11.4,74.42,62.35,54.54,12.03,1
11.42,74.58,68.06,55.94,12.9,1
11.43,74.58,73.46,57.2,8.93,1
11.45,74.58,51.21,52.31,9.96,1
11.47,74.6,56.94,53.59,11.03,1
11.48,74.58,62.63,54.82,11.92,1
11.5,74.62,68.39,56.12,12.68,1
11.52,74.63,72.08,56.77,9.91,1
11.53,74.64,56.92,54.1,10.92,1
11.55,74.65,62.67,55.37,11.98,1
11.57,74.68,68.39,56.66,12.56,1
11.58,74.6,72.12,54.46,9.97,1
11.6,74.61,56.69,55.73,10.95,1
11.62,74.7,62.42,57.07,11.91,1
11.63,74.61,68.12,52.75,12.73,1
11.65,74.49,73.24,53.9,9.07,1
11.67,74.6,52.16,55.28,10.18,1
11.68,74.64,57.87,56.58,11.14,1
11.7,74.45,63.53,54.67,12.09,1
11.72,74.64,69.33,56.12,11.92,1
11.73,74.53,68.2,56.65,12.71,1
11.75,74.44,72.9,54.49,9.41,1
11.77,74.56,53.5,55.87,10.34,1
11.78,74.61,59.26,57.18,11.45,1
11.8,74.45,64.89,52.22,12.33,1
11.82,74.52,70.66,53.55,10.98,1
11.83,74.61,62.77,54.9,11.99,1
11.85,74.66,68.51,56.22,12.46,1
11.87,74.65,71.65,56.34,10.28,1
11.88,74.49,58.59,55.69,11.27,1
11.9,74.62,64.36,57.08,12.22,1
11.92,74.48,70.06,52.67,11.43,1
11.93,74.6,65.25,54.05,12.47,1
11.95,74.65,70.97,55.36,10.76,1
11.97,74.5,61.41,56.46,11.77,1
11.98,74.74,67.2,55.6,12.85,1
12.0,74.51,72.81,56.62,9.51,1
